run_id,solver_hash,model,i_Dw,Dw,Omega,k,V,r,status,jump
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.1622776602e-03,6.781621693920e-03,4.663011006650e-01,2.602846e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.8311868496e-03,8.216122775828e-03,4.663010709661e-01,3.336158e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,4.6415888336e-03,9.954060696482e-03,4.663010378521e-01,4.296141e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,5.6234132519e-03,1.205962077723e-02,4.663010019785e-01,5.557285e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,6.8129206906e-03,1.461056536765e-02,4.663009622930e-01,7.219063e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,8.2540418527e-03,1.770110570634e-02,4.663009186890e-01,9.414005e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.0000000000e-02,2.144538136391e-02,4.663008705841e-01,1.231778e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.2115276586e-02,2.598167562174e-02,4.663008176481e-01,1.616022e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.4677992676e-02,3.147752256672e-02,4.663007593787e-01,2.123143e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.7782794100e-02,3.813589445919e-02,4.663006952523e-01,2.785442e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.1544346900e-02,4.620269791103e-02,4.663006247342e-01,3.620837e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.6101572157e-02,5.597585574552e-02,4.663005470696e-01,4.600320e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.1622776602e-02,6.781630989365e-02,4.663004615154e-01,5.720134e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.8311868496e-02,8.216135172254e-02,4.663003674155e-01,7.049184e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,4.6415888336e-02,9.954077219108e-02,4.663002638459e-01,8.662413e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,5.6234132519e-02,1.205964281507e-01,4.663001498583e-01,1.063731e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,6.8129206906e-02,1.461059475433e-01,4.663000244093e-01,1.306449e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,8.2540418527e-02,1.770114489528e-01,4.662998863357e-01,1.605483e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.0000000000e-01,2.144543361722e-01,4.662997344092e-01,1.974620e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.2115276586e-01,2.598174529344e-01,4.662995672329e-01,2.431103e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.4677992676e-01,3.147761546090e-01,4.662993832697e-01,2.996584e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.7782794100e-01,3.813601831225e-01,4.662991808632e-01,3.698331e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.1544346900e-01,4.620286303888e-01,4.662989581877e-01,4.570765e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.6101572157e-01,5.597607588298e-01,4.662987132465e-01,5.657444e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.1622776602e-01,6.781660333280e-01,4.662984438560e-01,7.013622e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.8311868496e-01,8.216174284322e-01,4.662981476510e-01,8.709548e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,4.6415888336e-01,9.954129344347e-01,4.662978220440e-01,1.083474e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,5.6234132519e-01,1.205971227176e+00,4.662974642498e-01,1.350355e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,6.8129206906e-01,1.461068728567e+00,4.662970712722e-01,1.686236e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,8.2540418527e-01,1.770126813182e+00,4.662966399476e-01,2.109898e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.0000000000e+00,2.144559769509e+00,4.662961668020e-01,2.645490e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.2115276586e+00,2.598196364569e+00,4.662956484545e-01,3.324129e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.4677992676e+00,3.147790587310e+00,4.662950812355e-01,4.185992e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.7782794100e+00,3.813640426783e+00,4.662944617301e-01,5.283059e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.1544346900e+00,4.620337545961e+00,4.662937866770e-01,6.682702e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.6101572157e+00,5.597675531846e+00,4.662930533992e-01,8.472404e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.1622776602e+00,6.781750267131e+00,4.662922601994e-01,1.076595e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.8311868496e+00,8.216293055273e+00,4.662914070596e-01,1.371159e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,4.6415888336e+00,9.954285725163e+00,4.662904965526e-01,1.750271e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,5.6234132519e+00,1.205991733861e+01,4.662895353271e-01,2.239198e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,6.8129206906e+00,1.461095472526e+01,4.662885361488e-01,2.870983e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,8.2540418527e+00,1.770161430801e+01,4.662875209606e-01,3.688888e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.0000000000e+01,2.144604113161e+01,4.662865252674e-01,4.749578e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.2115276586e+01,2.598252330608e+01,4.662856045029e-01,6.127286e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.4677992676e+01,3.147859700829e+01,4.662848433923e-01,7.919169e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.7782794100e+01,3.813722976264e+01,4.662843686095e-01,1.025201e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.1544346900e+01,4.620430875971e+01,4.662843678143e-01,1.328982e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,2.6101572157e+01,5.597770831115e+01,4.662851149915e-01,1.723754e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.1622776602e+01,6.781826811773e+01,4.662869972850e-01,2.226958e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,3.8311868496e+01,8.216308660848e+01,4.662905214130e-01,2.741209e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,4.6415888336e+01,9.954155604159e+01,4.662965919152e-01,3.253140e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,5.6234132519e+01,1.205948460821e+02,4.663062671912e-01,3.842592e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,6.8129206906e+01,1.460993719462e+02,4.663210115022e-01,4.521249e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,8.2540418527e+01,1.769951942591e+02,4.663427098817e-01,5.289255e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,42,1.5848931925e+02,1.0000000000e+02,2.144203587261e+02,4.663736251265e-01,6.134152e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e-03,2.144536483215e-03,4.663012300453e-01,6.363930e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.2115276586e-03,2.598165357638e-03,4.663012133030e-01,7.941124e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.4677992676e-03,3.147749316838e-03,4.663011948793e-01,9.949819e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.7782794100e-03,3.813585525631e-03,4.663011745999e-01,1.252094e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.1544346900e-03,4.620264561556e-03,4.663011525267e-01,1.582841e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.6101572157e-03,5.597578602601e-03,4.663011278608e-01,2.010362e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.1622776602e-03,6.781621693920e-03,4.663011006650e-01,2.565493e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.8311868496e-03,8.216122777046e-03,4.663010708970e-01,3.289350e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,4.6415888336e-03,9.954060695622e-03,4.663010378924e-01,4.236794e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,5.6234132519e-03,1.205962077492e-02,4.663010020680e-01,5.480976e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,6.8129206906e-03,1.461056536507e-02,4.663009623753e-01,7.119270e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,8.2540418527e-03,1.770110570462e-02,4.663009187345e-01,9.280688e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e-02,2.144538136346e-02,4.663008705939e-01,1.213401e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.2115276586e-02,2.598167562271e-02,4.663008176308e-01,1.589135e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.4677992676e-02,3.147752256509e-02,4.663007594028e-01,2.077506e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.7782794100e-02,3.813589445704e-02,4.663006952786e-01,2.678504e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.1544346900e-02,4.620269791698e-02,4.663006246741e-01,3.351230e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.6101572157e-02,5.597585575190e-02,4.663005470164e-01,4.122105e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.1622776602e-02,6.781630989485e-02,4.663004615072e-01,5.046697e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.8311868496e-02,8.216135173313e-02,4.663003673554e-01,6.171231e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,4.6415888336e-02,9.954077219858e-02,4.663002638108e-01,7.545318e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,5.6234132519e-02,1.205964281536e-01,4.663001498471e-01,9.228193e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,6.8129206906e-02,1.461059475489e-01,4.663000243915e-01,1.129253e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,8.2540418527e-02,1.770114489590e-01,4.662998863194e-01,1.382829e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e-01,2.144543361913e-01,4.662997343677e-01,1.694725e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.2115276586e-01,2.598174529729e-01,4.662995671638e-01,2.078872e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.4677992676e-01,3.147761546722e-01,4.662993831762e-01,2.552671e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.7782794100e-01,3.813601832312e-01,4.662991807304e-01,3.137904e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.1544346900e-01,4.620286305881e-01,4.662989579866e-01,3.861897e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.6101572157e-01,5.597607593018e-01,4.662987128534e-01,4.759010e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.1622776602e-01,6.781660339552e-01,4.662984434247e-01,5.872537e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.8311868496e-01,8.216174295531e-01,4.662981470149e-01,7.257165e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,4.6415888336e-01,9.954129364382e-01,4.662978211054e-01,8.982119e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,5.6234132519e-01,1.205971230753e+00,4.662974628666e-01,1.113524e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,6.8129206906e-01,1.461068734966e+00,4.662970692299e-01,1.382823e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,8.2540418527e-01,1.770126824700e+00,4.662966369136e-01,1.720351e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e+00,2.144559789840e+00,4.662961623815e-01,2.144303e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.2115276586e+00,2.598196400937e+00,4.662956419275e-01,2.677981e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.4677992676e+00,3.147790651834e+00,4.662950716773e-01,3.351293e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.7782794100e+00,3.813640541783e+00,4.662944476690e-01,4.202711e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.1544346900e+00,4.620337750919e+00,4.662937659922e-01,5.281832e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.6101572157e+00,5.597675896969e+00,4.662930229840e-01,6.652721e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.1622776602e+00,6.781750917431e+00,4.662922154867e-01,8.398312e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.8311868496e+00,8.216294213609e+00,4.662913413217e-01,1.062616e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,4.6415888336e+00,9.954287787640e+00,4.662903999396e-01,1.347601e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,5.6234132519e+00,1.205992101098e+01,4.662893933372e-01,1.712978e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,6.8129206906e+00,1.461096126286e+01,4.662883275104e-01,2.182462e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,8.2540418527e+00,1.770162594413e+01,4.662872144476e-01,2.787023e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e+01,2.144606183724e+01,4.662860750795e-01,3.567149e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.2115276586e+01,2.598256013589e+01,4.662849435514e-01,4.575839e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.4677992676e+01,3.147866249745e+01,4.662838733192e-01,5.882502e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.7782794100e+01,3.813734612608e+01,4.662829458977e-01,7.578022e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.1544346900e+01,4.620451531705e+01,4.662822832895e-01,9.781167e-05,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,2.6101572157e+01,5.597807440900e+01,4.662820654765e-01,1.264614e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.1622776602e+01,6.781891428448e+01,4.662825545841e-01,1.636824e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,3.8311868496e+01,8.216421390512e+01,4.662841238865e-01,2.115014e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,4.6415888336e+01,9.954355083213e+01,4.662872476230e-01,2.636982e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,5.6234132519e+01,1.205983353170e+02,4.662927756939e-01,3.133306e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,6.8129206906e+01,1.461054158920e+02,4.663017211911e-01,3.701144e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,8.2540418527e+01,1.770055362342e+02,4.663154626847e-01,4.357175e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,43,1.9952623150e+02,1.0000000000e+02,2.144377558366e+02,4.663357887227e-01,5.103766e-04,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.0000000000e-03,2.144536483273e-03,4.663012300326e-01,6.321130e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.2115276586e-03,2.598165358522e-03,4.663012131445e-01,7.886911e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.4677992676e-03,3.147749317549e-03,4.663011947740e-01,9.880683e-10,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.7782794100e-03,3.813585524355e-03,4.663011747559e-01,1.243210e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.1544346900e-03,4.620264561656e-03,4.663011525167e-01,1.571323e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.6101572157e-03,5.597578603496e-03,4.663011277863e-01,1.995284e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.1622776602e-03,6.781621690067e-03,4.663011009299e-01,2.545524e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.8311868496e-03,8.216122777056e-03,4.663010708964e-01,3.262568e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,4.6415888336e-03,9.954060695579e-03,4.663010378944e-01,4.200340e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,5.6234132519e-03,1.205962077487e-02,4.663010020696e-01,5.430483e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,6.8129206906e-03,1.461056536237e-02,4.663009624616e-01,7.047641e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,8.2540418527e-03,1.770110570652e-02,4.663009186843e-01,9.174914e-09,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.0000000000e-02,2.144538136346e-02,4.663008705938e-01,1.196337e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.2115276586e-02,2.598167562260e-02,4.663008176327e-01,1.554247e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.4677992676e-02,3.147752256746e-02,4.663007593677e-01,1.974418e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.7782794100e-02,3.813589445701e-02,4.663006952790e-01,2.436414e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.1544346900e-02,4.620269791078e-02,4.663006247367e-01,2.978466e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.6101572157e-02,5.597585575366e-02,4.663005470018e-01,3.632978e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.1622776602e-02,6.781630989383e-02,4.663004615142e-01,4.428904e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.8311868496e-02,8.216135172493e-02,4.663003674019e-01,5.399288e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,4.6415888336e-02,9.954077219398e-02,4.663002638323e-01,6.584049e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,5.6234132519e-02,1.205964281593e-01,4.663001498251e-01,8.032101e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,6.8129206906e-02,1.461059475524e-01,4.663000243803e-01,9.803682e-08,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,8.2540418527e-02,1.770114489636e-01,4.662998863073e-01,1.197318e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.0000000000e-01,2.144543361971e-01,4.662997343551e-01,1.463265e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.2115276586e-01,2.598174529941e-01,4.662995671258e-01,1.789619e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.4677992676e-01,3.147761547069e-01,4.662993831247e-01,2.190553e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.7782794100e-01,3.813601833021e-01,4.662991806437e-01,2.683701e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.1544346900e-01,4.620286307101e-01,4.662989578634e-01,3.291047e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,2.6101572157e-01,5.597607593981e-01,4.662987127732e-01,4.040056e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.1622776602e-01,6.781660343412e-01,4.662984431594e-01,4.965105e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,3.8311868496e-01,8.216174302532e-01,4.662981466175e-01,6.109320e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,4.6415888336e-01,9.954129376905e-01,4.662978205188e-01,7.526921e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,5.6234132519e-01,1.205971232992e+00,4.662974620010e-01,9.286227e-07,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,6.8129206906e-01,1.461068738951e+00,4.662970679581e-01,1.147352e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,8.2540418527e-01,1.770126831855e+00,4.662966350287e-01,1.419803e-06,resolved_min,0
20260906-130602,7cfda8cdc7345f93,C,44,2.5118864315e+02,1.0000000000e+00,2.144559802566e+00,4.662961596145e-01,1.759834e-06,resolved_min,0
